date_time,title,link,author,comments_amount,likes_amount
2022-04-11T19:46:52.004Z,Deceptively Aligned Mesa-Optimizers: It's Not Funny If I Have To Explain It,https://astralcodexten.substack.com/p/deceptively-aligned-mesa-optimizers,Scott Alexander,327,79
2022-04-13T19:18:13.992Z,"Biography of Jason Shea, 44th US President",https://astralcodexten.substack.com/p/biography-of-jason-shea-44th-us-president,Scott Alexander,82,57
2022-04-14T15:53:19.728Z,Links For April,https://astralcodexten.substack.com/p/links-for-april-644,Scott Alexander,401,64
2022-04-15T21:19:24.790Z,Hidden Open Thread 219.5,https://astralcodexten.substack.com/p/hidden-open-thread-2195,Scott Alexander,146,37
2022-04-16T00:28:36.137Z,Irvine Meetup This Monday,https://astralcodexten.substack.com/p/irvine-meetup-this-monday,Scott Alexander,12,16
2022-04-17T19:31:30.123Z,Open Thread 220,https://astralcodexten.substack.com/p/open-thread-220,Scott Alexander,850,26
2022-04-18T20:43:05.947Z,Mantic Monday 4/18/22,https://astralcodexten.substack.com/p/mantic-monday-41822,Scott Alexander,464,43
2022-04-13T06:03:04.613Z,Obscure Pregnancy Interventions: Much More Than You Wanted To Know,https://astralcodexten.substack.com/p/obscure-pregnancy-interventions-much,Scott Alexander,196,67
2022-04-28T17:52:00.771Z,Hidden Open Thread 221.5,https://astralcodexten.substack.com/p/hidden-open-thread-2215,Scott Alexander,197,32
2022-04-22T20:29:22.517Z,Hidden Open Thread 220.5,https://astralcodexten.substack.com/p/hidden-open-thread-2205,Scott Alexander,206,47
2022-04-24T23:25:00.056Z,Open Thread 221,https://astralcodexten.substack.com/p/open-thread-221,Scott Alexander,600,23
2022-04-26T17:51:17.222Z,Book Review: A Clinical Introduction To Lacanian Psychoanalysis,https://astralcodexten.substack.com/p/book-review-a-clinical-introduction,Scott Alexander,492,162
2022-04-28T00:36:02.543Z,Current Affairs' Marxist Critique Of Toddler Show Blippi Isn't Marxist Enough,https://astralcodexten.substack.com/p/current-affairs-marxist-critique,Scott Alexander,114,72
2022-04-20T03:10:05.648Z,"Highlights From The Comments On ""Sadly, Porn""",https://astralcodexten.substack.com/p/highlights-from-the-comments-on-sadly,Scott Alexander,168,56
2022-04-22T17:55:34.293Z,Initial Conditions,https://astralcodexten.substack.com/p/initial-conditions,Scott Alexander,327,89
2022-04-22T01:47:37.156Z,Contra Hoffman On Vitamin D Dosing,https://astralcodexten.substack.com/p/contra-hoffman-on-vitamin-d-dosing,Scott Alexander,155,80
2022-04-28T17:52:33.495Z,Highlights From The Comments On Xi Jinping,https://astralcodexten.substack.com/p/highlights-from-the-comments-on-xi,Scott Alexander,172,57
2022-05-01T03:46:14.693Z,Open Thread 222,https://astralcodexten.substack.com/p/open-thread-222,Scott Alexander,1030,27
2022-05-04T01:28:06.324Z,Every Bay Area House Party,https://astralcodexten.substack.com/p/every-bay-area-house-party,Scott Alexander,266,414
2022-03-30T20:08:21.250Z,Idol Words,https://astralcodexten.substack.com/p/idol-words,Scott Alexander,189,350
